fips,NAME,income
42043,"Dauphin County, Pennsylvania",71046
42045,"Delaware County, Pennsylvania",86390
42047,"Elk County, Pennsylvania",61672
42049,"Erie County, Pennsylvania",59396
42051,"Fayette County, Pennsylvania",55579
42053,"Forest County, Pennsylvania",46188
42055,"Franklin County, Pennsylvania",71808
42057,"Fulton County, Pennsylvania",63153
42059,"Greene County, Pennsylvania",66283
42061,"Huntingdon County, Pennsylvania",61300
42063,"Indiana County, Pennsylvania",57170
42065,"Jefferson County, Pennsylvania",56607
42067,"Juniata County, Pennsylvania",61915
42069,"Lackawanna County, Pennsylvania",63739
42071,"Lancaster County, Pennsylvania",81458
42073,"Lawrence County, Pennsylvania",57585
42075,"Lebanon County, Pennsylvania",72532
42077,"Lehigh County, Pennsylvania",74973
42079,"Luzerne County, Pennsylvania",60836
42081,"Lycoming County, Pennsylvania",63437
42083,"McKean County, Pennsylvania",57861
42085,"Mercer County, Pennsylvania",57353
42087,"Mifflin County, Pennsylvania",58012
42089,"Monroe County, Pennsylvania",80656
42091,"Montgomery County, Pennsylvania",107441
42093,"Montour County, Pennsylvania",72626
42095,"Northampton County, Pennsylvania",82201
42097,"Northumberland County, Pennsylvania",55952
42099,"Perry County, Pennsylvania",76103
42101,"Philadelphia County, Pennsylvania",57537
42103,"Pike County, Pennsylvania",76416
42105,"Potter County, Pennsylvania",56491
42107,"Schuylkill County, Pennsylvania",63574
42109,"Snyder County, Pennsylvania",65914
42111,"Somerset County, Pennsylvania",57357
42113,"Sullivan County, Pennsylvania",62910
42115,"Susquehanna County, Pennsylvania",63968
42117,"Tioga County, Pennsylvania",59707
42119,"Union County, Pennsylvania",64914
42121,"Venango County, Pennsylvania",59278
42123,"Warren County, Pennsylvania",57925
42125,"Washington County, Pennsylvania",74403
42127,"Wayne County, Pennsylvania",59240
42129,"Westmoreland County, Pennsylvania",69454
42131,"Wyoming County, Pennsylvania",67968
42133,"York County, Pennsylvania",79183
44001,"Bristol County, Rhode Island",105875
44003,"Kent County, Rhode Island",85732
44005,"Newport County, Rhode Island",96319
44007,"Providence County, Rhode Island",72579
44009,"Washington County, Rhode Island",99510
45001,"Abbeville County, South Carolina",49759
45003,"Aiken County, South Carolina",63212
45005,"Allendale County, South Carolina",37096
45007,"Anderson County, South Carolina",62347
45009,"Bamberg County, South Carolina",43920
45011,"Barnwell County, South Carolina",42470
45013,"Beaufort County, South Carolina",81260
45015,"Berkeley County, South Carolina",77874
45017,"Calhoun County, South Carolina",55550
45019,"Charleston County, South Carolina",78795
45021,"Cherokee County, South Carolina",47011
45023,"Chester County, South Carolina",50022
45025,"Chesterfield County, South Carolina",46326
45027,"Clarendon County, South Carolina",48677
45029,"Colleton County, South Carolina",46795
45031,"Darlington County, South Carolina",44317
45033,"Dillon County, South Carolina",42454
45035,"Dorchester County, South Carolina",73686
45037,"Edgefield County, South Carolina",60033
45039,"Fairfield County, South Carolina",44521
45041,"Florence County, South Carolina",56088
45043,"Georgetown County, South Carolina",59782
45045,"Greenville County, South Carolina",71328
45047,"Greenwood County, South Carolina",47553
45049,"Hampton County, South Carolina",40157
45051,"Horry County, South Carolina",59880
45053,"Jasper County, South Carolina",60452
45055,"Kershaw County, South Carolina",61343
45057,"Lancaster County, South Carolina",72186
45059,"Laurens County, South Carolina",52077
45061,"Lee County, South Carolina",39099
45063,"Lexington County, South Carolina",71280
45065,"McCormick County, South Carolina",55569
45067,"Marion County, South Carolina",35972
45069,"Marlboro County, South Carolina",34275
45071,"Newberry County, South Carolina",56706
45073,"Oconee County, South Carolina",56710
45075,"Orangeburg County, South Carolina",41020
45077,"Pickens County, South Carolina",57628
45079,"Richland County, South Carolina",59850
45081,"Saluda County, South Carolina",51041
45083,"Spartanburg County, South Carolina",61955
45085,"Sumter County, South Carolina",53970
45087,"Union County, South Carolina",42305
45089,"Williamsburg County, South Carolina",40848
45091,"York County, South Carolina",80158
46003,"Aurora County, South Dakota",71490
46005,"Beadle County, South Dakota",63813
46007,"Bennett County, South Dakota",44821
46009,"Bon Homme County, South Dakota",57554
46011,"Brookings County, South Dakota",64438
46013,"Brown County, South Dakota",70379
46015,"Brule County, South Dakota",64821
46017,"Buffalo County, South Dakota",42917
46019,"Butte County, South Dakota",58106
46021,"Campbell County, South Dakota",66932
46023,"Charles Mix County, South Dakota",60729
46025,"Clark County, South Dakota",59340
46027,"Clay County, South Dakota",55963
46029,"Codington County, South Dakota",65747
46031,"Corson County, South Dakota",48125
46033,"Custer County, South Dakota",75943
46035,"Davison County, South Dakota",55606
46037,"Day County, South Dakota",57558
46039,"Deuel County, South Dakota",76997
46041,"Dewey County, South Dakota",55077
46043,"Douglas County, South Dakota",75048
46045,"Edmunds County, South Dakota",76806
46047,"Fall River County, South Dakota",54886
46049,"Faulk County, South Dakota",56734
46051,"Grant County, South Dakota",70851
46053,"Gregory County, South Dakota",48272
46055,"Haakon County, South Dakota",53109
46057,"Hamlin County, South Dakota",76995
46059,"Hand County, South Dakota",72857
46061,"Hanson County, South Dakota",86827
46063,"Harding County, South Dakota",71484
46065,"Hughes County, South Dakota",83750
46067,"Hutchinson County, South Dakota",69139
46069,"Hyde County, South Dakota",69712
46071,"Jackson County, South Dakota",26078
46073,"Jerauld County, South Dakota",66607
46075,"Jones County, South Dakota",61250
46077,"Kingsbury County, South Dakota",65964
46079,"Lake County, South Dakota",74884
46081,"Lawrence County, South Dakota",62977
46083,"Lincoln County, South Dakota",92317
46085,"Lyman County, South Dakota",60284
46087,"McCook County, South Dakota",74873
46089,"McPherson County, South Dakota",58529
46091,"Marshall County, South Dakota",74018
46093,"Meade County, South Dakota",70256
46095,"Mellette County, South Dakota",41397
46097,"Miner County, South Dakota",62037
46099,"Minnehaha County, South Dakota",73110
46101,"Moody County, South Dakota",71469
46102,"Oglala Lakota County, South Dakota",32279
46103,"Pennington County, South Dakota",67823
46105,"Perkins County, South Dakota",64410
46107,"Potter County, South Dakota",71786
46109,"Roberts County, South Dakota",59022
46111,"Sanborn County, South Dakota",65806
46115,"Spink County, South Dakota",65795
46117,"Stanley County, South Dakota",82298
46119,"Sully County, South Dakota",66875
46121,"Todd County, South Dakota",33792
46123,"Tripp County, South Dakota",56758
46125,"Turner County, South Dakota",72312
46127,"Union County, South Dakota",82036
46129,"Walworth County, South Dakota",57697
46135,"Yankton County, South Dakota",68847
46137,"Ziebach County, South Dakota",46023
47001,"Anderson County, Tennessee",60633
47003,"Bedford County, Tennessee",59955
47005,"Benton County, Tennessee",47737
47007,"Bledsoe County, Tennessee",51783
47009,"Blount County, Tennessee",70935
47011,"Bradley County, Tennessee",60692
47013,"Campbell County, Tennessee",48258
47015,"Cannon County, Tennessee",57651
47017,"Carroll County, Tennessee",49700
47019,"Carter County, Tennessee",47994
47021,"Cheatham County, Tennessee",77014
47023,"Chester County, Tennessee",57471
47025,"Claiborne County, Tennessee",42406
47027,"Clay County, Tennessee",39572
47029,"Cocke County, Tennessee",45110
47031,"Coffee County, Tennessee",57424
47033,"Crockett County, Tennessee",59136
47035,"Cumberland County, Tennessee",56002
47037,"Davidson County, Tennessee",71863
47039,"Decatur County, Tennessee",48466
47041,"DeKalb County, Tennessee",46907
47043,"Dickson County, Tennessee",68492
47045,"Dyer County, Tennessee",53150
47047,"Fayette County, Tennessee",81074
47049,"Fentress County, Tennessee",47884
47051,"Franklin County, Tennessee",57933
47053,"Gibson County, Tennessee",55455
47055,"Giles County, Tennessee",56877
47057,"Grainger County, Tennessee",47098
47059,"Greene County, Tennessee",51975
47061,"Grundy County, Tennessee",47948
47063,"Hamblen County, Tennessee",49656
47065,"Hamilton County, Tennessee",69069
47067,"Hancock County, Tennessee",31809
47069,"Hardeman County, Tennessee",43566
47071,"Hardin County, Tennessee",46902
47073,"Hawkins County, Tennessee",53647
47075,"Haywood County, Tennessee",44890
47077,"Henderson County, Tennessee",51576
47079,"Henry County, Tennessee",48025
47081,"Hickman County, Tennessee",54669
47083,"Houston County, Tennessee",51544
47085,"Humphreys County, Tennessee",54185
47087,"Jackson County, Tennessee",42357
47089,"Jefferson County, Tennessee",60393
47091,"Johnson County, Tennessee",47571
47093,"Knox County, Tennessee",68580
47095,"Lake County, Tennessee",32064
47097,"Lauderdale County, Tennessee",46702
47099,"Lawrence County, Tennessee",51038
47101,"Lewis County, Tennessee",44613
47103,"Lincoln County, Tennessee",61374
47105,"Loudon County, Tennessee",75008
47107,"McMinn County, Tennessee",57982
47109,"McNairy County, Tennessee",46920
47111,"Macon County, Tennessee",51215
47113,"Madison County, Tennessee",55280
47115,"Marion County, Tennessee",58139
47117,"Marshall County, Tennessee",65325
47119,"Maury County, Tennessee",71500
47121,"Meigs County, Tennessee",59434
47123,"Monroe County, Tennessee",52123
47125,"Montgomery County, Tennessee",67890
47127,"Moore County, Tennessee",69250
47129,"Morgan County, Tennessee",51971
47131,"Obion County, Tennessee",50638
47133,"Overton County, Tennessee",46580
47135,"Perry County, Tennessee",55978
47137,"Pickett County, Tennessee",44317
47139,"Polk County, Tennessee",53775
47141,"Putnam County, Tennessee",54371
47143,"Rhea County, Tennessee",55568
47145,"Roane County, Tennessee",66460
47147,"Robertson County, Tennessee",74440
47149,"Rutherford County, Tennessee",78291
47151,"Scott County, Tennessee",39744
47153,"Sequatchie County, Tennessee",53038
47155,"Sevier County, Tennessee",60103
47157,"Shelby County, Tennessee",59621
47159,"Smith County, Tennessee",57677
47161,"Stewart County, Tennessee",57257
47163,"Sullivan County, Tennessee",54357
47165,"Sumner County, Tennessee",81883
47167,"Tipton County, Tennessee",70674
47169,"Trousdale County, Tennessee",62018
47171,"Unicoi County, Tennessee",49855
47173,"Union County, Tennessee",57094
47175,"Van Buren County, Tennessee",44730
47177,"Warren County, Tennessee",52948
47179,"Washington County, Tennessee",58507
47181,"Wayne County, Tennessee",49360
47183,"Weakley County, Tennessee",47769
47185,"White County, Tennessee",48220
47187,"Williamson County, Tennessee",125943
47189,"Wilson County, Tennessee",89462
48001,"Anderson County, Texas",57445
48003,"Andrews County, Texas",86458
48005,"Angelina County, Texas",57055
48007,"Aransas County, Texas",58168
48009,"Archer County, Texas",69954
48011,"Armstrong County, Texas",70417
48013,"Atascosa County, Texas",67442
48015,"Austin County, Texas",73556
48017,"Bailey County, Texas",69830
48019,"Bandera County, Texas",70965
48021,"Bastrop County, Texas",80151
48023,"Baylor County, Texas",52716
48025,"Bee County, Texas",50283
48027,"Bell County, Texas",62858
48029,"Bexar County, Texas",67275
48031,"Blanco County, Texas",79717
48033,"Borden County, Texas",80625
48035,"Bosque County, Texas",63868
48037,"Bowie County, Texas",56628
48039,"Brazoria County, Texas",91972
48041,"Brazos County, Texas",57562
48043,"Brewster County, Texas",47747
48045,"Briscoe County, Texas",35446
48047,"Brooks County, Texas",30566
48049,"Brown County, Texas",53792
48051,"Burleson County, Texas",71745
48053,"Burnet County, Texas",71482
48055,"Caldwell County, Texas",66779
48057,"Calhoun County, Texas",62267
48059,"Callahan County, Texas",63906
48061,"Cameron County, Texas",47435
48063,"Camp County, Texas",53968
48065,"Carson County, Texas",83199
48067,"Cass County, Texas",54303
48069,"Castro County, Texas",59886
48071,"Chambers County, Texas",106103
48073,"Cherokee County, Texas",56971
48075,"Childress County, Texas",56063
48077,"Clay County, Texas",75227
48079,"Cochran County, Texas",41597
48081,"Coke County, Texas",40230
48083,"Coleman County, Texas",51034
48085,"Collin County, Texas",113255
48087,"Collingsworth County, Texas",52045
48089,"Colorado County, Texas",63352
48091,"Comal County, Texas",93744
48093,"Comanche County, Texas",57383
48095,"Concho County, Texas",55750
48097,"Cooke County, Texas",66374
48099,"Coryell County, Texas",63281
48101,"Cottle County, Texas",47625
48103,"Crane County, Texas",71364
48105,"Crockett County, Texas",64103
48107,"Crosby County, Texas",50268
48109,"Culberson County, Texas",35924
48111,"Dallam County, Texas",71969
48113,"Dallas County, Texas",70732
48115,"Dawson County, Texas",45268
48117,"Deaf Smith County, Texas",51942
48119,"Delta County, Texas",68491
48121,"Denton County, Texas",104180
48123,"DeWitt County, Texas",61100
48125,"Dickens County, Texas",46638
48127,"Dimmit County, Texas",27374
48129,"Donley County, Texas",51711
48131,"Duval County, Texas",50697
48133,"Eastland County, Texas",52902
48135,"Ector County, Texas",70566
48137,"Edwards County, Texas",40809
48139,"Ellis County, Texas",93248
48141,"El Paso County, Texas",55417
48143,"Erath County, Texas",59654
48145,"Falls County, Texas",45172
48147,"Fannin County, Texas",65835
48149,"Fayette County, Texas",72881
48151,"Fisher County, Texas",60461
48153,"Floyd County, Texas",49321
48155,"Foard County, Texas",41944
48157,"Fort Bend County, Texas",109987
48159,"Franklin County, Texas",67915
48161,"Freestone County, Texas",55902
48163,"Frio County, Texas",56042
48165,"Gaines County, Texas",73299
48167,"Galveston County, Texas",83913
48169,"Garza County, Texas",56215
48171,"Gillespie County, Texas",70162
48173,"Glasscock County, Texas",112188
48175,"Goliad County, Texas",58125
48177,"Gonzales County, Texas",64255
48179,"Gray County, Texas",54563
48181,"Grayson County, Texas",66608
48183,"Gregg County, Texas",63811
48185,"Grimes County, Texas",63484
48187,"Guadalupe County, Texas",88111
48189,"Hale County, Texas",50721
48191,"Hall County, Texas",43873
48193,"Hamilton County, Texas",54890
48195,"Hansford County, Texas",62350
48197,"Hardeman County, Texas",60455
48199,"Hardin County, Texas",70164
48201,"Harris County, Texas",70789
48203,"Harrison County, Texas",63427
48205,"Hartley County, Texas",78065
48207,"Haskell County, Texas",52786
48209,"Hays County, Texas",79990
48211,"Hemphill County, Texas",67798
48213,"Henderson County, Texas",59778
48215,"Hidalgo County, Texas",49371
48217,"Hill County, Texas",60669
48219,"Hockley County, Texas",53283
48221,"Hood County, Texas",80013
48223,"Hopkins County, Texas",63766
48225,"Houston County, Texas",51043
48227,"Howard County, Texas",67243
48229,"Hudspeth County, Texas",35163
48231,"Hunt County, Texas",66885
48233,"Hutchinson County, Texas",62211
48235,"Irion County, Texas",54708
48237,"Jack County, Texas",58861
48239,"Jackson County, Texas",67176
48241,"Jasper County, Texas",48818
48243,"Jeff Davis County, Texas",38125
48245,"Jefferson County, Texas",57294
48247,"Jim Hogg County, Texas",42292
48249,"Jim Wells County, Texas",46626
48251,"Johnson County, Texas",77058
48253,"Jones County, Texas",59361
48255,"Karnes County, Texas",57798
48257,"Kaufman County, Texas",84075
48259,"Kendall County, Texas",104196
48261,"Kenedy County, Texas",45455
48263,"Kent County, Texas",68553
48265,"Kerr County, Texas",66713
48267,"Kimble County, Texas",62386
48269,"King County, Texas",59375
48271,"Kinney County, Texas",52386
48273,"Kleberg County, Texas",52487
48275,"Knox County, Texas",48750
48277,"Lamar County, Texas",58246
48279,"Lamb County, Texas",54519
48281,"Lampasas County, Texas",73269
48283,"La Salle County, Texas",62798
48285,"Lavaca County, Texas",58530
48287,"Lee County, Texas",66448
48289,"Leon County, Texas",57363
48291,"Liberty County, Texas",59605
48293,"Limestone County, Texas",53102
48295,"Lipscomb County, Texas",71625
48297,"Live Oak County, Texas",55949
48299,"Llano County, Texas",64241
48301,"Loving County, Texas",-666666666
48303,"Lubbock County, Texas",61911
48305,"Lynn County, Texas",52996
48307,"McCulloch County, Texas",53214
48309,"McLennan County, Texas",59781
48311,"McMullen County, Texas",60313
48313,"Madison County, Texas",65768
48315,"Marion County, Texas",48040
48317,"Martin County, Texas",70217
48319,"Mason County, Texas",77583
48321,"Matagorda County, Texas",56412
48323,"Maverick County, Texas",48497
48325,"Medina County, Texas",73060
48327,"Menard County, Texas",40945
48329,"Midland County, Texas",90123
48331,"Milam County, Texas",56985
48333,"Mills County, Texas",59315
48335,"Mitchell County, Texas",49869
48337,"Montague County, Texas",63336
48339,"Montgomery County, Texas",95946
48341,"Moore County, Texas",59041
48343,"Morris County, Texas",51532
48345,"Motley County, Texas",66528
48347,"Nacogdoches County, Texas",51153
48349,"Navarro County, Texas",56261
48351,"Newton County, Texas",38871
48353,"Nolan County, Texas",47437
48355,"Nueces County, Texas",64027
48357,"Ochiltree County, Texas",62240
48359,"Oldham County, Texas",71103
48361,"Orange County, Texas",71910
48363,"Palo Pinto County, Texas",65242
48365,"Panola County, Texas",58205
48367,"Parker County, Texas",95721
48369,"Parmer County, Texas",65575
48371,"Pecos County, Texas",59325
48373,"Polk County, Texas",57315
48375,"Potter County, Texas",47974
48377,"Presidio County, Texas",29012
48379,"Rains County, Texas",60291
48381,"Randall County, Texas",78038
48383,"Reagan County, Texas",70319
48385,"Real County, Texas",46842
48387,"Red River County, Texas",44583
48389,"Reeves County, Texas",57487
48391,"Refugio County, Texas",54304
48393,"Roberts County, Texas",62667
48395,"Robertson County, Texas",59410
48397,"Rockwall County, Texas",121303
48399,"Runnels County, Texas",55424
48401,"Rusk County, Texas",61661
48403,"Sabine County, Texas",47061
48405,"San Augustine County, Texas",45888
48407,"San Jacinto County, Texas",54839
48409,"San Patricio County, Texas",63842
48411,"San Saba County, Texas",54087
48413,"Schleicher County, Texas",53774
48415,"Scurry County, Texas",58932
48417,"Shackelford County, Texas",60924
48419,"Shelby County, Texas",49231
48421,"Sherman County, Texas",66169
48423,"Smith County, Texas",69053
48425,"Somervell County, Texas",87899
48427,"Starr County, Texas",35979
48429,"Stephens County, Texas",44712
48431,"Sterling County, Texas",63558
48433,"Stonewall County, Texas",66591
48435,"Sutton County, Texas",56778
48437,"Swisher County, Texas",40290
48439,"Tarrant County, Texas",78872
48441,"Taylor County, Texas",61806
48443,"Terrell County, Texas",52813
48445,"Terry County, Texas",42694
48447,"Throckmorton County, Texas",55221
48449,"Titus County, Texas",57634
48451,"Tom Green County, Texas",67215
48453,"Travis County, Texas",92731
48455,"Trinity County, Texas",51165
48457,"Tyler County, Texas",50898
48459,"Upshur County, Texas",60456
48461,"Upton County, Texas",55284
48463,"Uvalde County, Texas",55000
48465,"Val Verde County, Texas",57250
48467,"Van Zandt County, Texas",62334
48469,"Victoria County, Texas",66308
48471,"Walker County, Texas",47193
48473,"Waller County, Texas",71643
48475,"Ward County, Texas",70771
48477,"Washington County, Texas",70043
48479,"Webb County, Texas",59984
48481,"Wharton County, Texas",59712
48483,"Wheeler County, Texas",58158
48485,"Wichita County, Texas",58862
48487,"Wilbarger County, Texas",50769
48489,"Willacy County, Texas",42839
48491,"Williamson County, Texas",102851
48493,"Wilson County, Texas",89708
48495,"Winkler County, Texas",89155
48497,"Wise County, Texas",85385
48499,"Wood County, Texas",61748
48501,"Yoakum County, Texas",80317
48503,"Young County, Texas",65565
48505,"Zapata County, Texas",35061
48507,"Zavala County, Texas",49243
49001,"Beaver County, Utah",80268
49003,"Box Elder County, Utah",72769
49005,"Cache County, Utah",72719
49007,"Carbon County, Utah",53734
49009,"Daggett County, Utah",61250
49011,"Davis County, Utah",101285
49013,"Duchesne County, Utah",70821
49015,"Emery County, Utah",67056
49017,"Garfield County, Utah",56481
49019,"Grand County, Utah",59171
49021,"Iron County, Utah",63005
49023,"Juab County, Utah",88048
49025,"Kane County, Utah",70327
49027,"Millard County, Utah",69403
49029,"Morgan County, Utah",120854
49031,"Piute County, Utah",33359
49033,"Rich County, Utah",69250
49035,"Salt Lake County, Utah",90011
49037,"San Juan County, Utah",52108
49039,"Sanpete County, Utah",64356
49041,"Sevier County, Utah",66972
49043,"Summit County, Utah",126392
49045,"Tooele County, Utah",95545
49047,"Uintah County, Utah",67983
49049,"Utah County, Utah",91263
49051,"Wasatch County, Utah",104855
49053,"Washington County, Utah",71976
49055,"Wayne County, Utah",64870
49057,"Weber County, Utah",82291
50001,"Addison County, Vermont",85870
50003,"Bennington County, Vermont",68558
50005,"Caledonia County, Vermont",62964
50007,"Chittenden County, Vermont",89494
50009,"Essex County, Vermont",55247
50011,"Franklin County, Vermont",73633
50013,"Grand Isle County, Vermont",86639
50015,"Lamoille County, Vermont",69886
50017,"Orange County, Vermont",74534
50019,"Orleans County, Vermont",63981
50021,"Rutland County, Vermont",62641
50023,"Washington County, Vermont",77278
50025,"Windham County, Vermont",65473
50027,"Windsor County, Vermont",69492
51001,"Accomack County, Virginia",52694
51003,"Albemarle County, Virginia",97708
51005,"Alleghany County, Virginia",52546
51007,"Amelia County, Virginia",63438
51009,"Amherst County, Virginia",64454
51011,"Appomattox County, Virginia",60041
51013,"Arlington County, Virginia",137387
51015,"Augusta County, Virginia",76124
51017,"Bath County, Virginia",55699
51019,"Bedford County, Virginia",74773
51021,"Bland County, Virginia",59901
51023,"Botetourt County, Virginia",77680
51025,"Brunswick County, Virginia",52678
51027,"Buchanan County, Virginia",39591
51029,"Buckingham County, Virginia",59894
51031,"Campbell County, Virginia",59022
51033,"Caroline County, Virginia",83562
51035,"Carroll County, Virginia",49113
51036,"Charles City County, Virginia",65573
51037,"Charlotte County, Virginia",51548
51041,"Chesterfield County, Virginia",95757
51043,"Clarke County, Virginia",107475
51045,"Craig County, Virginia",66286
51047,"Culpeper County, Virginia",92359
51049,"Cumberland County, Virginia",56497
51051,"Dickenson County, Virginia",40143
51053,"Dinwiddie County, Virginia",77225
51057,"Essex County, Virginia",52335
51059,"Fairfax County, Virginia",145165
51061,"Fauquier County, Virginia",122785
51063,"Floyd County, Virginia",57146
51065,"Fluvanna County, Virginia",90766
51067,"Franklin County, Virginia",66275
51069,"Frederick County, Virginia",92443
51071,"Giles County, Virginia",61987
51073,"Gloucester County, Virginia",83750
51075,"Goochland County, Virginia",105600
51077,"Grayson County, Virginia",43348
51079,"Greene County, Virginia",81338
51081,"Greensville County, Virginia",51823
51083,"Halifax County, Virginia",49145
51085,"Hanover County, Virginia",104678
51087,"Henrico County, Virginia",82424
51089,"Henry County, Virginia",43694
51091,"Highland County, Virginia",57070
51093,"Isle of Wight County, Virginia",91680
51095,"James City County, Virginia",100711
51097,"King and Queen County, Virginia",70147
51099,"King George County, Virginia",103264
51101,"King William County, Virginia",79398
51103,"Lancaster County, Virginia",62674
51105,"Lee County, Virginia",41619
51107,"Loudoun County, Virginia",170463
51109,"Louisa County, Virginia",76594
51111,"Lunenburg County, Virginia",54438
51113,"Madison County, Virginia",74586
51115,"Mathews County, Virginia",79054
51117,"Mecklenburg County, Virginia",51265
51119,"Middlesex County, Virginia",69389
51121,"Montgomery County, Virginia",65270
51125,"Nelson County, Virginia",64028
51127,"New Kent County, Virginia",113120
51131,"Northampton County, Virginia",54693
51133,"Northumberland County, Virginia",64655
51135,"Nottoway County, Virginia",62366
51137,"Orange County, Virginia",87309
51139,"Page County, Virginia",56760
51141,"Patrick County, Virginia",49180
51143,"Pittsylvania County, Virginia",52619
51145,"Powhatan County, Virginia",108089
51147,"Prince Edward County, Virginia",57304
51149,"Prince George County, Virginia",80318
51153,"Prince William County, Virginia",123193
51155,"Pulaski County, Virginia",59740
51157,"Rappahannock County, Virginia",98663
51159,"Richmond County, Virginia",62708
51161,"Roanoke County, Virginia",80872
51163,"Rockbridge County, Virginia",61903
51165,"Rockingham County, Virginia",73232
51167,"Russell County, Virginia",44088
51169,"Scott County, Virginia",44535
51171,"Shenandoah County, Virginia",62149
51173,"Smyth County, Virginia",45061
51175,"Southampton County, Virginia",67813
51177,"Spotsylvania County, Virginia",105068
51179,"Stafford County, Virginia",128036
51181,"Surry County, Virginia",68655
51183,"Sussex County, Virginia",59195
51185,"Tazewell County, Virginia",46508
51187,"Warren County, Virginia",79313
51191,"Washington County, Virginia",59116
51193,"Westmoreland County, Virginia",56647
51195,"Wise County, Virginia",47541
51197,"Wythe County, Virginia",53921
51199,"York County, Virginia",105154
51510,"Alexandria city, Virginia",113179
51520,"Bristol city, Virginia",45250
51530,"Buena Vista city, Virginia",48783
51540,"Charlottesville city, Virginia",67177
51550,"Chesapeake city, Virginia",92703
51570,"Colonial Heights city, Virginia",72216
51580,"Covington city, Virginia",45737
51590,"Danville city, Virginia",41484
51595,"Emporia city, Virginia",41442
51600,"Fairfax city, Virginia",128708
51610,"Falls Church city, Virginia",164536
51620,"Franklin city, Virginia",57537
51630,"Fredericksburg city, Virginia",83445
51640,"Galax city, Virginia",44612
51650,"Hampton city, Virginia",64430
51660,"Harrisonburg city, Virginia",56050
51670,"Hopewell city, Virginia",50661
51678,"Lexington city, Virginia",93651
51680,"Lynchburg city, Virginia",56243
51683,"Manassas city, Virginia",110559
51685,"Manassas Park city, Virginia",91673
51690,"Martinsville city, Virginia",39127
51700,"Newport News city, Virginia",63355
51710,"Norfolk city, Virginia",60998
51720,"Norton city, Virginia",36974
51730,"Petersburg city, Virginia",46930
51735,"Poquoson city, Virginia",114503
51740,"Portsmouth city, Virginia",57154
51750,"Radford city, Virginia",51039
51760,"Richmond city, Virginia",59606
51770,"Roanoke city, Virginia",51523
51775,"Salem city, Virginia",68402
51790,"Staunton city, Virginia",59731
51800,"Suffolk city, Virginia",87758
51810,"Virginia Beach city, Virginia",87544
51820,"Waynesboro city, Virginia",52519
51830,"Williamsburg city, Virginia",66815
51840,"Winchester city, Virginia",62495
53001,"Adams County, Washington",63105
53003,"Asotin County, Washington",63724
53005,"Benton County, Washington",83778
53007,"Chelan County, Washington",71876
53009,"Clallam County, Washington",66108
53011,"Clark County, Washington",90115
53013,"Columbia County, Washington",68825
53015,"Cowlitz County, Washington",70912
53017,"Douglas County, Washington",79422
53019,"Ferry County, Washington",50424
53021,"Franklin County, Washington",77877
53023,"Garfield County, Washington",57958
53025,"Grant County, Washington",66387
53027,"Grays Harbor County, Washington",59105
53029,"Island County, Washington",82850
53031,"Jefferson County, Washington",64796
53033,"King County, Washington",116340
53035,"Kitsap County, Washington",93675
53037,"Kittitas County, Washington",66800
53039,"Klickitat County, Washington",66581
53041,"Lewis County, Washington",67247
53043,"Lincoln County, Washington",68172
53045,"Mason County, Washington",74388
53047,"Okanogan County, Washington",58218
53049,"Pacific County, Washington",58889
53051,"Pend Oreille County, Washington",59353
53053,"Pierce County, Washington",91486
53055,"San Juan County, Washington",76745
53057,"Skagit County, Washington",82029
53059,"Skamania County, Washington",84500
53061,"Snohomish County, Washington",104083
53063,"Spokane County, Washington",70394
53065,"Stevens County, Washington",62381
53067,"Thurston County, Washington",88895
53069,"Wahkiakum County, Washington",59167
53071,"Walla Walla County, Washington",66635
53073,"Whatcom County, Washington",77581
53075,"Whitman County, Washington",49345
53077,"Yakima County, Washington",64910
54001,"Barbour County, West Virginia",44341
54003,"Berkeley County, West Virginia",73619
54005,"Boone County, West Virginia",56182
54007,"Braxton County, West Virginia",42245
54009,"Brooke County, West Virginia",51963
54011,"Cabell County, West Virginia",48944
54013,"Calhoun County, West Virginia",39031
54015,"Clay County, West Virginia",41530
54017,"Doddridge County, West Virginia",56587
54019,"Fayette County, West Virginia",50090
54021,"Gilmer County, West Virginia",51552
54023,"Grant County, West Virginia",52877
54025,"Greenbrier County, West Virginia",45519
54027,"Hampshire County, West Virginia",55222
54029,"Hancock County, West Virginia",57515
54031,"Hardy County, West Virginia",49205
54033,"Harrison County, West Virginia",56184
54035,"Jackson County, West Virginia",55173
54037,"Jefferson County, West Virginia",93744
54039,"Kanawha County, West Virginia",55226
54041,"Lewis County, West Virginia",50552
54043,"Lincoln County, West Virginia",50985
54045,"Logan County, West Virginia",42194
54047,"McDowell County, West Virginia",28235
54049,"Marion County, West Virginia",59974
54051,"Marshall County, West Virginia",58129
54053,"Mason County, West Virginia",53058
54055,"Mercer County, West Virginia",46409
54057,"Mineral County, West Virginia",64728
54059,"Mingo County, West Virginia",38305
54061,"Monongalia County, West Virginia",60893
54063,"Monroe County, West Virginia",52392
54065,"Morgan County, West Virginia",61021
54067,"Nicholas County, West Virginia",48826
54069,"Ohio County, West Virginia",55521
54071,"Pendleton County, West Virginia",52458
54073,"Pleasants County, West Virginia",59666
54075,"Pocahontas County, West Virginia",41680
54077,"Preston County, West Virginia",60136
54079,"Putnam County, West Virginia",75725
54081,"Raleigh County, West Virginia",47975
